row_id,order_id,order_date,ship_date,"Ship Mode",cust_id,cust_name,segment,country_region,city,state_province,post_code,region,product_id,category,sub_category,sales,qty,discount,profit
4305,US-2025-161662,2025-02-07,2025-02-09,"First Class",BE-11410,"Bobby Elias",Consumer,"United States",Lancaster,Ohio,43130,East,OFF-PA-10003465,"Office Supplies",Paper,30.35,2.00,0.20,10.62
4306,US-2025-106894,2025-02-07,2025-02-07,"Same Day",CA-12265,"Christina Anderson",Consumer,"United States",Springfield,Virginia,22153,South,TEC-AC-10003063,Technology,Accessories,100.00,4.00,0.00,21.00
4307,US-2025-135461,2025-02-07,2025-02-10,"Second Class",EB-13975,"Erica Bern",Corporate,"United States","Los Angeles",California,90049,West,TEC-PH-10004094,Technology,Phones,623.96,5.00,0.20,39.00
4308,US-2025-163048,2025-02-08,2025-02-15,"Standard Class",MH-17440,"Mark Haberlin",Corporate,"United States",Houston,Texas,77036,Central,FUR-CH-10001270,Furniture,Chairs,241.50,4.00,0.30,0.00
4309,US-2025-109344,2025-02-08,2025-02-11,"Second Class",CH-12070,"Cathy Hwang","Home Office","United States",Raleigh,"North Carolina",27604,South,TEC-PH-10002624,Technology,Phones,1127.98,3.00,0.20,126.90
4310,US-2025-112396,2025-02-09,2025-02-13,"Standard Class",JR-16210,"Justin Ritter",Corporate,"United States","San Francisco",California,94110,West,TEC-AC-10003628,Technology,Accessories,89.97,3.00,0.00,39.59
4311,US-2025-112396,2025-02-09,2025-02-13,"Standard Class",JR-16210,"Justin Ritter",Corporate,"United States","San Francisco",California,94110,West,TEC-AC-10004761,Technology,Accessories,31.86,2.00,0.00,11.15
4312,US-2025-164938,2025-02-11,2025-02-13,"First Class",PB-19210,"Phillip Breyer",Corporate,"United States",Tulsa,Oklahoma,74133,Central,TEC-PH-10004897,Technology,Phones,69.93,7.00,0.00,0.70
4313,US-2025-110492,2025-02-12,2025-02-14,"First Class",JS-15880,"John Stevenson",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-BI-10003274,"Office Supplies",Binders,15.92,4.00,0.00,7.48
4314,US-2025-110492,2025-02-12,2025-02-14,"First Class",JS-15880,"John Stevenson",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-ST-10003716,"Office Supplies",Storage,1350.12,6.00,0.00,175.52
4315,US-2025-112942,2025-02-13,2025-02-18,"Standard Class",RD-19810,"Ross DeVincentis","Home Office","United States","Los Angeles",California,90045,West,OFF-PA-10004092,"Office Supplies",Paper,146.82,3.00,0.00,73.41
4316,US-2025-134334,2025-02-14,2025-02-15,"First Class",DK-13090,"Dave Kipp",Consumer,"United States",Clinton,Maryland,20735,East,FUR-FU-10003274,Furniture,Furnishings,10.56,6.00,0.00,4.65
4317,US-2025-134334,2025-02-14,2025-02-15,"First Class",DK-13090,"Dave Kipp",Consumer,"United States",Clinton,Maryland,20735,East,FUR-TA-10002356,Furniture,Tables,550.43,3.00,0.30,-47.18
4318,US-2025-134334,2025-02-14,2025-02-15,"First Class",DK-13090,"Dave Kipp",Consumer,"United States",Clinton,Maryland,20735,East,OFF-AR-10001770,"Office Supplies",Art,7.98,3.00,0.00,2.07
4319,US-2025-146150,2025-02-14,2025-02-19,"Standard Class",FM-14380,"Fred McMath",Consumer,"United States",Jackson,Mississippi,39212,South,OFF-AR-10002240,"Office Supplies",Art,264.18,7.00,0.00,68.69
4320,US-2025-134334,2025-02-14,2025-02-15,"First Class",DK-13090,"Dave Kipp",Consumer,"United States",Clinton,Maryland,20735,East,OFF-PA-10000791,"Office Supplies",Paper,4.77,1.00,0.00,2.15
4321,US-2025-162859,2025-02-15,2025-02-22,"Standard Class",PG-18820,"Patrick Gardner",Consumer,"United States","New York City","New York",10009,East,OFF-BI-10004519,"Office Supplies",Binders,398.35,3.00,0.20,124.49
4322,US-2025-162859,2025-02-15,2025-02-22,"Standard Class",PG-18820,"Patrick Gardner",Consumer,"United States","New York City","New York",10009,East,OFF-FA-10000304,"Office Supplies",Fasteners,8.72,4.00,0.00,3.58
4323,US-2025-134138,2025-02-16,2025-02-20,"Standard Class",JD-15790,"John Dryer",Consumer,"United States",Belleville,"New Jersey",7109,East,FUR-CH-10001545,Furniture,Chairs,227.96,2.00,0.00,36.47
4324,US-2025-105781,2025-02-16,2025-02-20,"Standard Class",JF-15565,"Jill Fjeld",Consumer,"United States","New York City","New York",10024,East,FUR-CH-10001802,Furniture,Chairs,326.65,3.00,0.10,39.92
4325,US-2025-168956,2025-02-16,2025-02-20,"Standard Class",EA-14035,"Erin Ashbrook",Corporate,"United States",Chicago,Illinois,60623,Central,FUR-CH-10004754,Furniture,Chairs,62.96,3.00,0.30,-2.70
4326,US-2025-108105,2025-02-16,2025-02-23,"Standard Class",GW-14605,"Giulietta Weimer",Consumer,"United States",Henderson,Kentucky,42420,South,FUR-FU-10003773,Furniture,Furnishings,318.08,4.00,0.00,34.99
4327,US-2025-168956,2025-02-16,2025-02-20,"Standard Class",EA-14035,"Erin Ashbrook",Corporate,"United States",Chicago,Illinois,60623,Central,OFF-AP-10004233,"Office Supplies",Appliances,92.06,6.00,0.80,-225.56
4328,US-2025-108105,2025-02-16,2025-02-23,"Standard Class",GW-14605,"Giulietta Weimer",Consumer,"United States",Henderson,Kentucky,42420,South,OFF-BI-10002412,"Office Supplies",Binders,5.80,1.00,0.00,2.61
4329,US-2025-168956,2025-02-16,2025-02-20,"Standard Class",EA-14035,"Erin Ashbrook",Corporate,"United States",Chicago,Illinois,60623,Central,OFF-FA-10000304,"Office Supplies",Fasteners,6.98,4.00,0.20,1.83
4330,US-2025-168956,2025-02-16,2025-02-20,"Standard Class",EA-14035,"Erin Ashbrook",Corporate,"United States",Chicago,Illinois,60623,Central,OFF-PA-10000809,"Office Supplies",Paper,5.18,1.00,0.20,1.81
4331,US-2025-105781,2025-02-16,2025-02-20,"Standard Class",JF-15565,"Jill Fjeld",Consumer,"United States","New York City","New York",10024,East,TEC-AC-10003628,Technology,Accessories,89.97,3.00,0.00,39.59
4332,US-2025-123274,2025-02-19,2025-02-24,"Standard Class",GT-14710,"Greg Tran",Consumer,"United States","New York City","New York",10035,East,FUR-FU-10004090,Furniture,Furnishings,44.46,2.00,0.00,14.67
4333,US-2025-101630,2025-02-19,2025-02-23,"Second Class",CK-12760,"Cyma Kinney",Corporate,"United States","Long Beach","New York",11561,East,OFF-LA-10004425,"Office Supplies",Labels,8.67,3.00,0.00,4.07
4334,US-2025-106460,2025-02-19,2025-02-22,"Second Class",GT-14710,"Greg Tran",Consumer,"United States","San Francisco",California,94109,West,OFF-PA-10001736,"Office Supplies",Paper,70.88,2.00,0.00,33.31
4335,US-2025-123274,2025-02-19,2025-02-24,"Standard Class",GT-14710,"Greg Tran",Consumer,"United States","New York City","New York",10035,East,OFF-ST-10000736,"Office Supplies",Storage,242.94,3.00,0.00,9.72
4336,US-2025-101630,2025-02-19,2025-02-23,"Second Class",CK-12760,"Cyma Kinney",Corporate,"United States","Long Beach","New York",11561,East,OFF-SU-10001664,"Office Supplies",Supplies,25.71,3.00,0.00,6.68
4337,US-2025-166485,2025-02-20,2025-02-27,"Standard Class",AH-10210,"Alan Hwang",Consumer,"United States",Nashville,Tennessee,37211,South,OFF-PA-10004996,"Office Supplies",Paper,16.50,2.00,0.20,5.57
4338,US-2025-168410,2025-02-21,2025-02-26,"Standard Class",BV-11245,"Benjamin Venier",Corporate,"United States",Oceanside,"New York",11572,East,FUR-FU-10000629,Furniture,Furnishings,68.95,5.00,0.00,28.96
4339,US-2025-121447,2025-02-21,2025-02-22,"First Class",EA-14035,"Erin Ashbrook",Corporate,"United States","New York City","New York",10011,East,FUR-FU-10001861,Furniture,Furnishings,135.80,7.00,0.00,66.54
4340,US-2025-139010,2025-02-21,2025-02-26,"Second Class",MC-17635,"Matthew Clasen",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10000174,"Office Supplies",Binders,18.56,4.00,0.20,6.50
4341,US-2025-139262,2025-02-21,2025-02-25,"Standard Class",LC-16960,"Lindsay Castell","Home Office","United States",Tampa,Florida,33614,South,OFF-BI-10002026,"Office Supplies",Binders,34.86,2.00,0.70,-26.73
4342,US-2025-139010,2025-02-21,2025-02-26,"Second Class",MC-17635,"Matthew Clasen",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10002309,"Office Supplies",Binders,31.25,7.00,0.20,10.94
4343,US-2025-139262,2025-02-21,2025-02-25,"Standard Class",LC-16960,"Lindsay Castell","Home Office","United States",Tampa,Florida,33614,South,OFF-BI-10003727,"Office Supplies",Binders,3.76,3.00,0.70,-2.76
4344,US-2025-168410,2025-02-21,2025-02-26,"Standard Class",BV-11245,"Benjamin Venier",Corporate,"United States",Oceanside,"New York",11572,East,OFF-ST-10000036,"Office Supplies",Storage,296.37,3.00,0.00,80.02
4345,US-2025-139262,2025-02-21,2025-02-25,"Standard Class",LC-16960,"Lindsay Castell","Home Office","United States",Tampa,Florida,33614,South,OFF-ST-10001496,"Office Supplies",Storage,432.46,3.00,0.20,32.43
4346,US-2025-139010,2025-02-21,2025-02-26,"Second Class",MC-17635,"Matthew Clasen",Corporate,"United States","Los Angeles",California,90032,West,OFF-ST-10001809,"Office Supplies",Storage,449.15,5.00,0.00,8.98
4347,US-2025-139010,2025-02-21,2025-02-26,"Second Class",MC-17635,"Matthew Clasen",Corporate,"United States","Los Angeles",California,90032,West,TEC-AC-10004227,Technology,Accessories,12.99,1.00,0.00,0.78
4348,US-2025-168410,2025-02-21,2025-02-26,"Standard Class",BV-11245,"Benjamin Venier",Corporate,"United States",Oceanside,"New York",11572,East,TEC-PH-10002583,Technology,Phones,39.98,2.00,0.00,2.00
4349,US-2025-119025,2025-02-22,2025-02-28,"Standard Class",PV-18985,"Paul Van Hugh","Home Office","United States",Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,"Office Supplies",Appliances,490.32,9.00,0.00,137.29
4350,US-2025-143280,2025-02-22,2025-02-26,"Standard Class",TZ-21580,"Tracy Zic",Consumer,"United States","Los Angeles",California,90045,West,OFF-FA-10000992,"Office Supplies",Fasteners,10.65,3.00,0.00,5.01
4351,US-2025-143280,2025-02-22,2025-02-26,"Standard Class",TZ-21580,"Tracy Zic",Consumer,"United States","Los Angeles",California,90045,West,TEC-AC-10003399,Technology,Accessories,36.24,1.00,0.00,15.22
4352,US-2025-143280,2025-02-22,2025-02-26,"Standard Class",TZ-21580,"Tracy Zic",Consumer,"United States","Los Angeles",California,90045,West,TEC-PH-10002398,Technology,Phones,445.96,5.00,0.20,55.75
4353,US-2025-144400,2025-02-23,2025-02-27,"Standard Class",AC-10420,"Alyssa Crouse",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,OFF-EN-10004386,"Office Supplies",Envelopes,57.58,3.00,0.20,21.59
4354,US-2025-165015,2025-02-25,2025-02-27,"Second Class",BD-11725,"Bruce Degenhardt",Consumer,"United States",Newark,Ohio,43055,East,OFF-EN-10003134,"Office Supplies",Envelopes,46.72,5.00,0.20,17.52
4355,US-2025-128706,2025-02-27,2025-03-02,"Standard Class",DW-13540,"Don Weiss",Consumer,"United States",Houston,Texas,77070,Central,FUR-FU-10004053,Furniture,Furnishings,16.19,2.00,0.60,-6.88
4356,US-2025-102456,2025-02-27,2025-03-01,"First Class",DL-12865,"Dan Lawera",Consumer,"United States","New York City","New York",10011,East,OFF-AP-10004336,"Office Supplies",Appliances,170.88,3.00,0.00,49.56
4357,US-2025-101448,2025-02-27,2025-03-01,"Second Class",EB-13930,"Eric Barreto",Consumer,"United States","La Crosse",Wisconsin,54601,Central,OFF-BI-10004738,"Office Supplies",Binders,56.82,3.00,0.00,28.41
4358,US-2025-111283,2025-02-28,2025-03-04,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Newark,Ohio,43055,East,OFF-AR-10001615,"Office Supplies",Art,111.10,7.00,0.20,8.33
4359,US-2025-101623,2025-02-28,2025-03-06,"Standard Class",RR-19525,"Rick Reed",Corporate,"United States","New York City","New York",10035,East,OFF-FA-10003495,"Office Supplies",Fasteners,36.48,6.00,0.00,18.24
4360,US-2025-143819,2025-03-01,2025-03-05,"Standard Class",KD-16270,"Karen Daniels",Consumer,"United States",Yonkers,"New York",10701,East,FUR-TA-10001095,Furniture,Tables,836.59,8.00,0.40,-264.92
4361,US-2025-143819,2025-03-01,2025-03-05,"Standard Class",KD-16270,"Karen Daniels",Consumer,"United States",Yonkers,"New York",10701,East,OFF-PA-10003127,"Office Supplies",Paper,26.38,1.00,0.00,12.13
4362,US-2025-143819,2025-03-01,2025-03-05,"Standard Class",KD-16270,"Karen Daniels",Consumer,"United States",Yonkers,"New York",10701,East,OFF-ST-10003208,"Office Supplies",Storage,362.92,2.00,0.00,105.25
4363,US-2025-143819,2025-03-01,2025-03-05,"Standard Class",KD-16270,"Karen Daniels",Consumer,"United States",Yonkers,"New York",10701,East,TEC-MA-10003979,Technology,Machines,4899.93,7.00,0.00,2400.97
4364,US-2025-151862,2025-03-01,2025-03-08,"Standard Class",ON-18715,"Odella Nelson",Corporate,"United States",Denver,Colorado,80219,West,TEC-PH-10003535,Technology,Phones,159.98,2.00,0.20,14.00
4365,US-2025-116799,2025-03-03,2025-03-06,"First Class",JG-15310,"Jason Gross",Corporate,"United States",Odessa,Texas,79762,Central,FUR-CH-10004983,Furniture,Chairs,563.43,5.00,0.30,-56.34
4366,US-2025-120005,2025-03-03,2025-03-03,"Same Day",TS-21160,"Theresa Swint",Corporate,"United States","San Francisco",California,94110,West,FUR-FU-10000672,Furniture,Furnishings,35.28,3.00,0.00,12.00
4367,US-2025-145730,2025-03-03,2025-03-08,"Standard Class",CC-12220,"Chris Cortes",Consumer,"United States","San Antonio",Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,637.90,3.00,0.30,-127.58
4368,US-2025-112123,2025-03-03,2025-03-08,"Standard Class",BH-11710,"Brosina Hoffman",Consumer,"United States",Newark,Delaware,19711,East,OFF-BI-10001071,"Office Supplies",Binders,447.86,7.00,0.00,219.45
4369,US-2025-145730,2025-03-03,2025-03-08,"Standard Class",CC-12220,"Chris Cortes",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-EN-10000483,"Office Supplies",Envelopes,36.60,3.00,0.20,11.90
4370,US-2025-103982,2025-03-03,2025-03-08,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States","Round Rock",Texas,78664,Central,OFF-FA-10001332,"Office Supplies",Fasteners,2.30,1.00,0.20,0.78
4371,US-2025-116799,2025-03-03,2025-03-06,"First Class",JG-15310,"Jason Gross",Corporate,"United States",Odessa,Texas,79762,Central,OFF-PA-10001892,"Office Supplies",Paper,42.78,7.00,0.20,15.51
4372,US-2025-112123,2025-03-03,2025-03-08,"Standard Class",BH-11710,"Brosina Hoffman",Consumer,"United States",Newark,Delaware,19711,East,OFF-PA-10001977,"Office Supplies",Paper,166.44,3.00,0.00,79.89
4373,US-2025-103982,2025-03-03,2025-03-08,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States","Round Rock",Texas,78664,Central,OFF-SU-10000151,"Office Supplies",Supplies,3930.07,3.00,0.20,-786.01
4374,US-2025-120005,2025-03-03,2025-03-03,"Same Day",TS-21160,"Theresa Swint",Corporate,"United States","San Francisco",California,94110,West,OFF-SU-10004782,"Office Supplies",Supplies,25.35,3.00,0.00,7.61
4375,US-2025-103982,2025-03-03,2025-03-08,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States","Round Rock",Texas,78664,Central,TEC-AC-10002857,Technology,Accessories,41.72,7.00,0.20,5.74
4376,US-2025-145730,2025-03-03,2025-03-08,"Standard Class",CC-12220,"Chris Cortes",Consumer,"United States","San Antonio",Texas,78207,Central,TEC-MA-10001016,Technology,Machines,287.91,3.00,0.40,33.59
4377,US-2025-103982,2025-03-03,2025-03-08,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States","Round Rock",Texas,78664,Central,TEC-PH-10000895,Technology,Phones,431.98,3.00,0.20,32.40
4378,US-2025-112123,2025-03-03,2025-03-08,"Standard Class",BH-11710,"Brosina Hoffman",Consumer,"United States",Newark,Delaware,19711,East,TEC-PH-10001557,Technology,Phones,479.95,5.00,0.00,129.59
4379,US-2025-167759,2025-03-03,2025-03-08,"Second Class",CC-12670,"Craig Carreira",Consumer,"United States",Bloomington,Indiana,47401,Central,TEC-PH-10003171,Technology,Phones,134.85,3.00,0.00,37.76
4380,US-2025-154053,2025-03-04,2025-03-10,"Standard Class",MG-17890,"Michael Granlund","Home Office","United States","San Diego",California,92024,West,OFF-AR-10003727,"Office Supplies",Art,16.99,1.00,0.00,4.93
4381,US-2025-164637,2025-03-04,2025-03-08,"Standard Class",RD-19480,"Rick Duston",Consumer,"United States",Mishawaka,Indiana,46544,Central,OFF-BI-10003876,"Office Supplies",Binders,128.40,3.00,0.00,64.20
4382,US-2025-122518,2025-03-04,2025-03-08,"Second Class",RF-19345,"Randy Ferguson",Corporate,"United States",Miami,Florida,33180,South,OFF-LA-10001641,"Office Supplies",Labels,10.08,4.00,0.20,3.53
4383,US-2025-158358,2025-03-04,2025-03-08,"Standard Class",EM-13810,"Eleni McCrary",Corporate,"United States",Dover,"New Hampshire",3820,East,TEC-AC-10002567,Technology,Accessories,159.98,2.00,0.00,57.59
4384,US-2025-165218,2025-03-05,2025-03-11,"Standard Class",RW-19630,"Rob Williams",Corporate,"United States",Dallas,Texas,75220,Central,OFF-EN-10000056,"Office Supplies",Envelopes,149.35,3.00,0.20,50.41
4385,US-2025-165218,2025-03-05,2025-03-11,"Standard Class",RW-19630,"Rob Williams",Corporate,"United States",Dallas,Texas,75220,Central,OFF-ST-10001558,"Office Supplies",Storage,12.99,1.00,0.20,-0.81
4386,US-2025-110898,2025-03-06,2025-03-12,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Chicago,Illinois,60623,Central,FUR-FU-10003773,Furniture,Furnishings,159.04,5.00,0.60,-194.82
4387,US-2025-110898,2025-03-06,2025-03-12,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Chicago,Illinois,60623,Central,FUR-TA-10000849,Furniture,Tables,145.98,2.00,0.50,-99.27
4388,US-2025-110898,2025-03-06,2025-03-12,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Chicago,Illinois,60623,Central,OFF-AP-10001626,"Office Supplies",Appliances,2.33,3.00,0.80,-6.30
4389,US-2025-155173,2025-03-06,2025-03-10,"Standard Class",JB-16045,"Julia Barnett","Home Office","United States",Philadelphia,Pennsylvania,19120,East,OFF-BI-10002982,"Office Supplies",Binders,2.04,1.00,0.70,-1.50
4390,US-2025-110898,2025-03-06,2025-03-12,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Chicago,Illinois,60623,Central,OFF-BI-10004656,"Office Supplies",Binders,1.73,4.00,0.80,-2.76
4391,US-2025-155173,2025-03-06,2025-03-10,"Standard Class",JB-16045,"Julia Barnett","Home Office","United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10002538,Technology,Phones,68.24,3.00,0.40,-12.51
4392,US-2025-155173,2025-03-06,2025-03-10,"Standard Class",JB-16045,"Julia Barnett","Home Office","United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10004586,Technology,Phones,431.94,2.00,0.40,-71.99
4393,US-2025-137547,2025-03-07,2025-03-12,"Standard Class",EB-13705,"Ed Braxton",Corporate,"United States","Fort Worth",Texas,76106,Central,TEC-PH-10002365,Technology,Phones,21.07,3.00,0.20,1.58
4394,US-2025-137337,2025-03-08,2025-03-12,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10003347,Furniture,Furnishings,113.60,8.00,0.00,44.30
4395,US-2025-169103,2025-03-08,2025-03-13,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Miami,Florida,33142,South,FUR-FU-10004006,Furniture,Furnishings,102.36,3.00,0.20,-3.84
4396,US-2025-140172,2025-03-08,2025-03-13,"Standard Class",SP-20650,"Stephanie Phelps",Corporate,"United States",Jackson,Michigan,49201,Central,OFF-AP-10004233,"Office Supplies",Appliances,207.14,3.00,0.10,48.33
4397,US-2025-140172,2025-03-08,2025-03-13,"Standard Class",SP-20650,"Stephanie Phelps",Corporate,"United States",Jackson,Michigan,49201,Central,OFF-AR-10002766,"Office Supplies",Art,13.90,5.00,0.00,3.75
4398,US-2025-137337,2025-03-08,2025-03-12,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","New York City","New York",10011,East,OFF-BI-10000632,"Office Supplies",Binders,69.46,2.00,0.20,22.57
4399,US-2025-130400,2025-03-08,2025-03-12,"Standard Class",SJ-20125,"Sanjit Jacobs","Home Office","United States",Dallas,Texas,75217,Central,OFF-BI-10001757,"Office Supplies",Binders,8.86,9.00,0.80,-14.17
4400,US-2025-106306,2025-03-08,2025-03-08,"Same Day",PG-18820,"Patrick Gardner",Consumer,"United States",Glendale,Arizona,85301,West,OFF-BI-10003676,"Office Supplies",Binders,9.70,3.00,0.70,-7.11
